松花江路95弄    ,238,1, 49.08
控江西三村    ,293,2, 51
抚顺路363弄    ,360,2, 47.15
秦家弄小区    ,258,1, 41.23
永安小区(杨浦)    ,199,1, 32.54
四平路2100弄    ,330,2, 50.16
张家浜小区    ,205,1, 30.89
益民小区    ,530,2, 98.02
松花一村    ,225,2, 44.19
殷行一、二村    ,160,1, 36.25
控江四村    ,295,2, 50.62
长阳路2320号    ,225,2, 45.36
控江四村    ,235,2, 39.54
控江二村    ,325,1, 44.88
开鲁四村    ,298,2, 63.98
延吉东路131弄    ,235,1, 43.74
引翔港小区    ,220,1, 36.12
海鸿公寓    ,480,2, 77.18
市光四村    ,222,1, 39.73
开鲁四村    ,330,2, 57.3
双辽新村    ,190,1, 31.49
控江路1039弄    ,255,1, 43.62
军工路周家    ,215,1, 43.55
工农新村小区    ,310,2, 65.09
百兴花园    ,345,1, 49.46
控江路1203号    ,430,2, 75.15
控江路1197弄    ,215,1, 37.63
鞍山六村    ,280,1, 44
长白新城    ,615,2, 78.81
双辽路155弄    ,235,1, 38.79
凤城二村    ,383,3, 52.5
中环和乐苑    ,440,2, 66.45
江浦路120号    ,430,2, 67
平凉小区    ,335,2, 62.71
国定路600弄    ,330,2, 55.4
新中源大楼    ,550,2, 91.12
财大小区    ,361,2, 59.5
富天苑    ,660,2, 92.18
昆明路1268弄    ,330,2, 52.42
财大小区    ,435,2, 71.07
永安小区(杨浦)    ,225,1, 39.81
市光三村    ,350,2, 65.55
双阳公寓    ,570,2, 85.35
安居花苑    ,365,2, 60.72
殷行路310弄    ,210,2, 45.6
国顺路300弄    ,320,2, 51.48
延吉七村    ,228,1, 43.92
长海路137弄    ,395,2, 69.68
益民小区    ,520,2, 92.92
白洋淀新村    ,345,2, 66.03
引翔港小区    ,180,1, 34.67
翔殷路771号    ,189,1, 38.85
双阳路490弄    ,360,1, 45.28
珠江香樟南园    ,460,1, 57.8
辽源公寓    ,265,2, 50.39
三门路358弄    ,195,1, 42.38
浣纱四村    ,370,2, 56.44
民星二村    ,275,2, 55.17
市京一村    ,318,2, 60.3
市光二村    ,315,2, 68.26
工农三村    ,200,1, 38.04
开鲁路286弄    ,320,2, 67.72
市京一村    ,218,1, 46.21
荣丰花园    ,615,2, 102.78
沧州路180弄    ,485,3, 65.57
润地华庭    ,920,2, 98
延吉东路82弄    ,180,1, 25.5
双阳大楼    ,425,2, 73.28
双辽新村    ,195,1, 30.63
延吉二村    ,310,2, 51.5
国和一村    ,215,1, 40.61
城市名园    ,515,2, 92.73
控江路896弄    ,335,2, 59.7
控江路802弄    ,295,2, 49.91
梅林小区    ,275,2, 55.49
控江五村    ,470,2, 82
延吉五村    ,270,2, 50.19
张家浜小区    ,260,2, 42.67
海杨公寓    ,655,2, 107.73
辽源四村    ,248,1, 41.66
长阳新苑    ,840,4, 147.6
延吉东路82弄    ,155,1, 27.11
荣丰花园    ,595,2, 93.14
长海二村    ,256,2, 56.1
大连路1188弄    ,305,2, 50.88
文化名园    ,455,2, 65.73
国和一村    ,260,2, 54.43
工农三村    ,238,1, 48.09
靖宇东路85弄    ,359,1, 58.53
市光一村    ,215,1, 41
水电新村    ,207,2, 47.98
工农三村    ,230,1, 48.92
延吉七村    ,240,1, 43.92
双花公寓    ,400,2, 70.39
凤城三村    ,226,1, 40.77
圣骊河滨苑    ,705,2, 83.81
国年路25弄    ,225,2, 45.26
殷行路571弄    ,169,1, 40.55
康阳小区    ,599,2, 89.82
民星二村    ,168,1, 38.4
沧州路160弄    ,620,2, 82.99
控江东三村    ,210,1, 41.02
市光四村    ,365,2, 72.59
国和二村    ,330,2, 62.03
新江湾城雍景苑    ,817,3, 146.61
世和园    ,460,2, 72.93
国年路102弄    ,300,2, 44.28
民星二村    ,280,2, 56.31
控江五村    ,183,1, 36.84
延吉五村    ,220,1, 39.5
工农三村    ,300,2, 57.9
工农三村    ,205,1, 41
双阳路594弄    ,390,2, 52.97
申通公寓    ,490,2, 78.48
双阳路50弄    ,423,2, 69.9
双阳路101弄    ,202,1, 37.36
新江湾城雍景苑    ,1210,4, 174.23
延吉七村    ,295,2, 50.21
凤城六村    ,275,1, 41
书香公寓    ,1100,3, 120.57
幸福村小区    ,169,1, 33.52
市京一村    ,192,1, 41.87
凤城三村    ,160,1, 30.96
长白三村    ,215,1, 34.95
公安大楼(杨浦)    ,268,1, 46.41
鞍山一村    ,190,1, 24.91
市光四村    ,165,1, 36.65
铁路新村(杨浦)    ,235,1, 41.05
引翔港小区    ,216,1, 34.28
双阳路604弄    ,460,2, 66.13
南茶园    ,555,2, 94.81
翔殷四村    ,290,1, 49.61
开鲁六村    ,180,1, 41.49
延吉东路315弄    ,200,2, 42
市光二村    ,170,1, 41.4
市光二村    ,350,2, 75.4
图们小区    ,280,1, 53.18
幸福公寓    ,220,1, 38.31
控江四村    ,180,1, 35.48
双阳小区    ,465,2, 85
敦化路4弄    ,170,1, 33.59
唐山路1380弄    ,230,1, 37.99
开鲁三村    ,178,1, 42.62
工农三村    ,225,1, 43.23
延吉五村    ,272,2, 50.12
兴浦新村    ,210,1, 49.94
唐山路1380弄    ,235,1, 40.41
民星二村    ,178,1, 42.39
靖宇东路25弄    ,330,2, 55
双花公寓    ,496,2, 75.94
浦罡小区    ,260,1, 42.34
图们路27号    ,319,2, 64.76
松苑小区    ,298,1, 57.05
工农三村    ,240,1, 48.27
控江七村    ,205,1, 35.61
张家浜小区    ,430,2, 65.17
双阳路604弄    ,440,2, 68.63
延吉七村    ,215,1, 35.6
延吉五村    ,248,2, 50.12
引翔港小区    ,400,2, 70.06
控江五村    ,300,2, 53.59
民星二村    ,175,1, 38.16
工农三村    ,250,1, 49.93
控江四村    ,208,1, 42.91
市光三村    ,283,2, 50.99
殷行路571弄    ,170,1, 35.08
松花江路223弄    ,190,1, 37.03
双阳路111弄    ,170,1, 29.06
开鲁二村    ,208,1, 42.1
控江东三村    ,282,2, 50.5
梅林小区    ,298,2, 52.25
开鲁五村    ,336,2, 59.28
创智坊(公寓)    ,590,1, 66.6
长白三村    ,286,2, 47.68
凤城六村    ,310,1, 46
鞍山四村第一小区    ,287,1, 42.21
开鲁二村    ,280,2, 61.83
市光三村    ,199,1, 44.96
平凉小区    ,335,1, 62.81
市光二村    ,192,1, 38.6
浣沙三村    ,255,1, 49.44
控江五村    ,330,2, 56.07
民星路408弄    ,230,2, 48.9
鞍山四村第一小区    ,305,2, 50.36
武川路222弄    ,210,1, 36.3
国和二村    ,215,1, 45.97
开鲁二村    ,275,2, 65.14
冶金公寓    ,393,1, 36.7
珠江香樟南园    ,750,2, 96.87
铁岭路50弄    ,263,1, 38.94
开鲁六村    ,310,2, 58.86
河间路20弄    ,265,1, 43.78
长白三村    ,187,1, 27.04
靖宇中路70号    ,520,2, 71.34
合生江湾国际公寓    ,780,2, 104.93
兰花新村    ,299,2, 52.33
华润置地橡树湾    ,768,2, 86.27
控江二村    ,290,2, 51.16
樟树缘公寓    ,568,2, 89.21
铁岭路50弄    ,305,2, 43.11
长海一村    ,187,1, 41.52
双阳路594弄    ,415,2, 54.61
鞍山四村第三小区    ,290,1, 41.39
民星路568弄    ,360,2, 68.58
国和二村    ,318,2, 59.9
眉州路420弄    ,295,2, 49.19
国和一村    ,300,2, 52.79
工农二村    ,190,1, 41.72
鞍山四村第二小区    ,253,1, 39.28
张家浜小区    ,235,1, 34.7
长隆住宅小区    ,270,2, 48.47
双辽新村    ,162,1, 27
工农二村    ,290,2, 54.18
兰花新村    ,175,1, 28.4
沧州路180弄    ,320,1, 39.09
延吉中路117弄    ,340,2, 55.97
群益公寓    ,828,3, 178.28
控江四村    ,152,1, 24.22
宝钢又一村    ,620,2, 99.61
控江路1197弄    ,270,1, 48.9
延吉中路117弄    ,210,1, 36.4
眉州路515弄    ,205,1, 35.43
凤城三村    ,220,2, 34.3
政通路250弄    ,225,1, 34.98
国权路333弄    ,220,1, 35.09
凤城三村    ,200,1, 34.35
控江东三村    ,188,1, 34.76
控江路888弄    ,200,1, 32.34
控江路874弄    ,195,1, 37.48
浦罡小区    ,228,1, 35.6
延吉东路82弄    ,188,1, 29.84
兰花新村    ,193,1, 34.55
凤城三村    ,205,1, 40.23
政民路230弄    ,213,1, 37.44
长白二村    ,140,1, 28.36
永吉路122弄    ,185,1, 31.18
财大小区    ,214,1, 38.31
鞍山六村    ,215,1, 29.29
延吉三村    ,193,1, 29
凤城二村    ,180,1, 32.3
市光三村    ,182,1, 37.98
翔殷三村    ,218,1, 35.73
鞍山三村    ,250,1, 37.21
邯郸小区    ,230,1, 38.44
控江路1458号    ,198,1, 38
凤城三村    ,200,1, 34.11
国和一村    ,328,2, 61.24
仁德路67弄    ,180,1, 34.84
延吉东路131弄    ,180,1, 32.65
延吉一村    ,203,1, 32.8
控江五村    ,193,1, 36.57
三峰大厦    ,255,1, 43.69
黄兴路1019弄    ,148,1, 24.93
兰花新村    ,215,1, 34.55
延吉七村    ,255,2, 35.6
鞍山四村第二小区    ,167,1, 25.86
幸福村小区    ,195,1, 38.5
双花公寓    ,450,2, 69.34
平凉路1545弄    ,295,2, 43.37
凤城三村    ,240,1, 41.29
凤城三村    ,258,1, 42
国和二村    ,205,1, 41.98
凤城三村    ,242,1, 45.55
文化名园    ,405,2, 61.3
翔殷路773号    ,278,2, 48.13
控江路1460号    ,240,1, 44.7
长海一村    ,180,1, 39.12
市光二村    ,355,2, 75.4
海鸿公寓    ,326,1, 57
开鲁五村    ,185,1, 41.2
秦家弄小区    ,270,1, 41.3
双辽支路70弄    ,238,1, 41.54
鞍山三村    ,350,1, 48.94
长阳路1900弄    ,305,2, 52.24
水电新村    ,250,1, 49.42
控江路1197弄    ,215,1, 33.54
城浦公寓    ,650,2, 97
控江四村    ,180,1, 36.11
开鲁六村    ,263,2, 58.8
爱国二村    ,238,1, 47.41
殷行路571弄    ,195,1, 40.45
延吉六村    ,325,1, 56.77
开鲁二村    ,188,1, 42.1
市京一村    ,203,1, 42.68
兰花新村    ,288,2, 50
安图新村    ,270,2, 50.84
幸福公寓    ,530,2, 100.75
兰花新村    ,299,2, 52.03
辽源四村    ,248,1, 43.45
延吉四村    ,318,1, 54.9
工农四村星源公寓    ,360,2, 73.12
国顺路400弄    ,205,1, 35.36
民星二村    ,215,1, 54
凤城四村    ,215,1, 36.78
市光四村    ,285,2, 54.45
梅林小区    ,220,1, 38.21
凤城三村    ,290,1, 47.72
工农二村    ,350,2, 61.16
开鲁路382弄    ,210,1, 42.08
辽源三村    ,235,1, 37.74
怡佳苑    ,275,1, 53.03
民星二村    ,185,1, 38.26
控江路18弄    ,479,2, 85.67
国和一村    ,302,2, 63.98
工农三村    ,205,1, 41.1
引翔港小区    ,423,2, 68.8
水电新村    ,205,2, 51.99
兰花新村    ,280,2, 49.29
国和二村    ,203,1, 41.3
幸福公寓    ,265,2, 47.39
国和二村    ,199,1, 42.76
鞍山六村    ,250,1, 32.44
工农三村    ,290,2, 51.9
市光四村    ,202,1, 43.65
兰花新村    ,175,1, 28.28
紫罗兰家苑    ,666,1, 71.86
眉州路515弄    ,330,2, 50.12
北茶园    ,275,1, 44.74
国定路600弄    ,259,1, 47.46
复旦教师公寓    ,285,2, 48.65
世和园    ,510,2, 72.93
纺平大楼小区    ,220,1, 45.74
市光一村    ,310,2, 59.74
大连西路26弄    ,400,1, 36.85
控江四村    ,290,2, 50
武川路99弄    ,220,1, 42.42
盛世豪园(二期)    ,725,2, 84.73
浣纱四村    ,380,1, 59.78
市光三村    ,250,2, 47.76
国和二村    ,238,1, 41.2
国和一村    ,315,2, 51.4
市光四村    ,239,1, 49.1
辽源四村    ,230,1, 35.75
延吉一村    ,198,1, 32.8
工农三村    ,185,1, 36.61
鞍山四村第一小区    ,250,1, 33.1
中原路99弄    ,215,1, 43.23
延吉中路310弄    ,470,2, 76.01
铁岭路50弄    ,248,1, 34.16
北茶园    ,275,1, 45.45
延吉五村    ,208,1, 35.84
工农三村    ,245,1, 42.79
控江路1455弄    ,180,1, 32.99
开鲁路382弄    ,205,2, 41.54
凤城三村    ,212,1, 34.18
凤城三村    ,172,1, 36.35
三峰大厦    ,263,1, 43.69
民星二村    ,230,1, 42.39
敦化路6弄    ,290,2, 55.84
鞍山路310弄    ,365,2, 50.3
凤城三村    ,206,1, 34.18
延吉四村    ,345,2, 50.43
市光四村    ,310,2, 58.86
市光三村    ,225,2, 47.49
市光一村    ,310,2, 59.24
市政家园    ,299,1, 52.52
延吉东路82弄    ,299,2, 48.61
国和二村    ,300,2, 60.71
翔殷三村    ,393,2, 67.29
民星一村    ,155,1, 39.76
开鲁五村    ,258,2, 60.8
国伟新苑    ,365,2, 71.13
公安大楼(杨浦)    ,420,2, 63.29
凤城二村    ,185,1, 37.28
民星二村    ,304,2, 59.8
殷行一、二村    ,253,2, 49.09
仁德路67弄10支弄    ,295,1, 54.3
兴浦新村    ,268,2, 63.61
幸福村小区    ,258,1, 39.67
控江五村    ,348,2, 64.5
开鲁二村    ,255,2, 65.14
仁德苑    ,740,2, 107.23
明园村小区    ,270,2, 45.21
政民花苑    ,258,1, 43.4
殷行一、二村    ,218,2, 49.32
国顺路310弄    ,330,2, 50.49
延吉五村    ,200,1, 35.79
文化名园    ,450,2, 64.57
控江路1039弄    ,210,2, 32.64
开鲁一村    ,198,1, 41.23
沧州路180弄    ,440,2, 55.1
长海一村    ,330,2, 57.6
平凉路1115弄    ,235,1, 35.6
延吉一村    ,167,1, 29
益民小区    ,360,2, 67.26
市光四村    ,215,1, 43.2
市光一村    ,198,1, 41.94
市京一村    ,340,2, 64.01
大连西路4弄    ,405,1, 39.29
双阳路111弄    ,290,2, 51.92
市光一村    ,440,2, 79.24
延吉东路131弄    ,199,1, 37.12
长海路137弄    ,248,2, 45.04
民星住宅小区    ,425,2, 75.33
延吉六村    ,248,1, 43.76
图们小区    ,205,1, 39.08
延吉五村    ,215,1, 35.79
控江路888弄    ,238,1, 38.5
市光四村    ,268,1, 52.65
创智坊(公寓)    ,780,2, 97.47
水电新村    ,270,2, 57.9
市光一村    ,310,2, 59.69
工农二村    ,308,2, 69.43
延吉三村    ,290,2, 47
控江路1200弄    ,350,1, 40.5
市光四村    ,233,1, 41.83
控江四村    ,350,2, 57.14
长白三村    ,320,2, 57.15
市光二村    ,187,1, 37.75
邯郸小区    ,235,1, 47.02
控江东三村    ,340,2, 62
鞍山四村第一小区    ,253,1, 34.89
市光二村    ,190,1, 38.24
兰花新村    ,330,2, 47.2
市光三村    ,220,2, 47.76
凤城三村    ,280,2, 48.74
新中源大楼    ,410,2, 69.5
延吉七村    ,242,1, 39.5
控江路1670弄    ,252,1, 39.13
开鲁路382弄    ,206,1, 42.08
国和一村    ,265,2, 54.45
殷行一、二村    ,236,2, 49
长海二村    ,260,2, 49.19
延吉五村    ,326,2, 53.97
城市名园    ,428,1, 85.94
延吉中路310弄    ,228,1, 45.54
市光二村    ,345,2, 66.36
眉州路515弄    ,220,1, 33.37
中原路99弄    ,280,2, 53
双辽路155弄    ,390,2, 58.05
长海一村    ,189,1, 41.61
民星路600弄    ,345,2, 55.65
凤城三村    ,237,1, 41.39
控江七村    ,180,1, 29.05
市光二村    ,335,2, 69.81
延吉四村    ,238,1, 37.51
工农三村    ,326,2, 54.3
国年路102弄    ,242,1, 39.26
建新小区    ,297,2, 48.29
财大小区    ,210,1, 37.86
延吉东路131弄    ,209,1, 32.29
国和一村    ,210,1, 38.93
国定路700弄    ,251,1, 46.65
双辽支路70弄    ,150,1, 25.01
开鲁路382弄    ,210,1, 41.54
控江路896弄    ,280,2, 51.11
政立路545弄    ,425,2, 63.79
大居苑    ,680,2, 101.42
控江路650弄    ,278,1, 50.14
市光三村    ,265,2, 50.86
长阳路2310弄    ,265,2, 46.31
永吉路81弄    ,270,2, 48.62
国定路700弄    ,260,1, 46.6
市光二村    ,348,2, 66.38
兴浦新村    ,265,2, 64.97
市光二村    ,298,2, 58.11
辽源三村    ,187,1, 28.04
政民路150弄    ,265,1, 44.43
市光三村    ,245,2, 47.58
水电新村    ,330,2, 67.14
延吉四村    ,290,2, 50.22
双阳路594弄    ,362,1, 47.99
航天小区    ,258,1, 44.17
殷行路571弄    ,174,1, 39.51
长隆住宅小区    ,286,2, 51.22
世和园    ,380,1, 55.23
翔殷三村    ,350,2, 64.21
国和一村    ,202,1, 42.27
延吉中路310弄    ,240,1, 45.8
市光四村    ,310,2, 54.6
四平路2065弄    ,237,1, 41.09
市光一村    ,310,2, 58.03
长白三村    ,300,2, 54.67
长海二村    ,251,2, 51.4
工农三村    ,300,2, 56.27
市光三村    ,208,1, 43.62
世和园    ,470,2, 71.14
市光四村    ,275,2, 53.28
双阳路604弄    ,468,2, 62.95
梅林小区    ,285,2, 53.49
凤城三村    ,225,1, 39.14
凤城二村    ,184,1, 36.35
双辽支路70弄    ,258,1, 42.88
凤城三村    ,170,1, 29.82
梅林小区    ,300,2, 52.03
新江湾时代花园    ,660,2, 87.34
电大小区    ,305,2, 59.73
控江四村    ,210,1, 36.24
延吉七村    ,255,1, 39.5
殷行一、二村    ,230,2, 48.86
密云小区    ,366,1, 32.81
凤城二村    ,180,1, 35.05
合生江湾国际公寓    ,780,2, 104.93
北茶园    ,305,1, 45.06
民星二村    ,390,2, 73.38
控江二村    ,410,2, 52.57
文化花园香榭丽苑    ,670,2, 101.82
长阳路2330号    ,280,2, 40.98
凤城三村    ,235,1, 45.77
兰花新村    ,285,2, 51.46
电大小区    ,320,2, 59.41
电大小区    ,320,2, 59.73
双辽新村    ,178,1, 32.06
长海二村    ,343,2, 62.44
仁德路67弄10支弄    ,320,2, 54.3
控江东三村    ,225,1, 39.94
城市方园    ,324,2, 69.74
控江四村    ,280,1, 49.54
控江路896弄    ,330,2, 51.95
市光三村    ,261,2, 51.76
大诚花苑    ,520,2, 77.19
市光三村    ,210,1, 39.25
市光一村    ,205,1, 41.8
延吉六村    ,228,1, 43.92
控江五村    ,248,2, 42.89
凤城三村    ,235,1, 40.48
幸福村小区    ,340,2, 57.71
延吉东路130弄    ,190,2, 35.79
兴浦新村    ,260,2, 63.05
双辽新村    ,250,1, 37.32
引翔港小区    ,415,2, 65.51
市光一村    ,335,2, 70.65
鹏程苑    ,425,3, 80.79
鹏程苑    ,263,1, 49.2
翔殷路505弄    ,480,1, 77.92
大连路1188弄    ,326,2, 55.26
眉州路515弄    ,200,1, 30.89
工农二村    ,282,2, 61.16
市光一村    ,215,1, 39
水电新村    ,280,2, 59.25
眉州路515弄    ,235,1, 39.26
国和二村    ,250,1, 45
兴浦新村    ,300,2, 61.63
市光三村    ,238,2, 47.79
幸福村小区    ,210,1, 36.65
国和二村    ,222,1, 41
兴浦新村    ,290,2, 60.63
国顺路375弄    ,290,2, 48.77
国顺路386号    ,228,1, 36.63
控江路1521号    ,238,1, 39.6
长眉小区    ,175,1, 30.61
中王小区    ,390,1, 58.98
长阳新苑    ,595,1, 68.42
公交新村    ,315,2, 43.84
控江七村    ,320,2, 49.94
市光三村    ,245,2, 48.25
市光四村    ,270,1, 48.07
仁德路67弄10支弄    ,400,2, 67.41
市光四村    ,330,2, 56.85
工农四村星源绿苑    ,355,2, 73.32
文化名园    ,420,2, 61.29
工农三村    ,235,1, 42.91
兴浦新村    ,270,2, 60.6
林绿家园    ,288,2, 48.45
市光四村    ,300,2, 62.35
梅林小区    ,270,2, 53.79
世界路91弄    ,195,1, 37.91
凤城三村    ,320,2, 52.27
长海二村    ,298,2, 54.13
明园村小区    ,298,2, 44.76
延吉东路131弄    ,263,1, 44.37
国和二村    ,222,1, 41.98
市光三村    ,205,1, 43.43
开鲁五村    ,375,2, 66.51
鞍山四村第一小区    ,245,1, 37.5
凤城三村    ,295,2, 49.08
北茶园    ,259,1, 40.93
国年路25弄    ,238,1, 36.31
许昌路1430号    ,170,1, 26.27
延吉四村    ,249,1, 35.84
市光一村    ,340,2, 56.4
汇丰苑    ,405,2, 59.74
控江四村    ,260,2, 48.55
国和二村    ,330,2, 57.12
国和二村    ,325,2, 57.11
双阳路604弄    ,530,2, 72.57
控江西三村    ,203,1, 39.29
幸福村小区    ,290,2, 57.63
双辽支路70弄    ,183,1, 34.92
长浜路400弄    ,210,1, 35
控江路1456号    ,178,1, 37.9
控江路1458号    ,180,1, 37.8
市光二村    ,338,3, 68.98
浣纱六村    ,460,2, 76.87
金鹏花园    ,455,2, 66.16
延吉中路117弄    ,208,1, 34.2
控江路1200弄    ,285,1, 32.77
幸福公寓    ,225,1, 35.55
控江路1670弄    ,240,1, 34.99
凤城三村    ,235,1, 49.86
延吉三村    ,255,1, 32.74
控江路764弄    ,175,1, 33.89
延吉二村    ,208,1, 29
靖宇中路8弄    ,175,1, 30.95
国顺路389弄    ,236,1, 36.36
幸福村小区    ,223.5,1, 40.04
双阳路111弄    ,162,1, 29.06
控江四村    ,195,1, 41.31
延吉一村    ,175,1, 27.85
白洋淀新村    ,203,1, 36.53
四平路2065弄    ,196,1, 33
凤城二村    ,163,1, 34.03
凤城二村    ,150,1, 29.86
延吉东路555弄    ,193,1, 36.25
控江路1200弄    ,285,1, 33.88
凤城二村    ,150,1, 28.9
